Date,Visitors (all pages),Views (all pages),Engaged Minutes (all pages),Posts,New Posts,Visitors (posts),Views (posts),Engaged Minutes (posts),Social interactions,Fb interactions,Tw interactions,Li interactions,Pi interactions,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Li refs,Pi refs,Channel vis.,New vis.,Views new vis.,Avg. views new vis.,Minutes New Vis.,Avg. minutes new vis.,Returning vis.,Views ret. vis.,Avg. views ret. vis.,Minutes Ret. Vis.,Avg. minutes ret. vis.,Website views,AMP views,Fb instant views
2018-10-17,93038,209533,148059,9981,319,75846,119270,112323,8348,7802,544,,2,49463.0,56754,13053,33096.0,41760.0,6820.0,13775.0,23730.0,20511.0,3061.0,90.0,3.0,,43193,56593,1.305,56530,1.303,32653,62677,1.919,55793,1.709,119270,,
