Date,Visitors (all pages),Views (all pages),Engaged Minutes (all pages),Posts,New Posts,Visitors (posts),Views (posts),Engaged Minutes (posts),Social interactions,Fb interactions,Tw interactions,Li interactions,Pi interactions,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Li refs,Pi refs,Channel vis.,New vis.,Views new vis.,Avg. views new vis.,Minutes New Vis.,Avg. minutes new vis.,Returning vis.,Views ret. vis.,Avg. views ret. vis.,Minutes Ret. Vis.,Avg. minutes ret. vis.,Website views,AMP views,Fb instant views
2018-10-17,43141,113842,63072,5685,267,32047,53845,40122,2703,2437,265,,1,27206.0,21826,4813,13029.0,23208.0,1074.0,5455.0,11022.0,9210.0,1348.0,254.0,5.0,,16275,22877,1.311,17114,0.981,15772,30968,1.963,23007,1.459,53845,,
